match_id,gk_player_id,gk_name,gk_team,shots_faced,shots_on_target,goals_conceded,saves,save_pct,xGA,npxGA,goals_prevented,np_goals_prevented,penalties_faced,penalties_conceded,penalties_saved,clean_sheet,shots_six_yard,xG_six_yard,goals_six_yard,shots_pen_area,xG_pen_area,goals_pen_area,shots_outside_box,xG_outside_box,goals_outside_box,shots_open_play,xG_open_play,goals_open_play,shots_set_piece,xG_set_piece,goals_set_piece,shots_foot,xG_foot,shots_head,xG_head,gk_home_away,gk_goals_for,gk_goals_against,match_result,h_team,a_team,date,league,side,total_assists_ATT_MID,total_assists_DEF,total_assists_FWD,total_assists_GK,total_assists_MID,total_goals_ATT_MID,total_goals_DEF,total_goals_FWD,total_goals_GK,total_goals_MID,total_key_passes_ATT_MID,total_key_passes_DEF,total_key_passes_FWD,total_key_passes_GK,total_key_passes_MID,total_shots_ATT_MID,total_shots_DEF,total_shots_FWD,total_shots_GK,total_shots_MID,total_xA_ATT_MID,total_xA_DEF,total_xA_FWD,total_xA_GK,total_xA_MID,total_xG_ATT_MID,total_xG_DEF,total_xG_FWD,total_xG_GK,total_xG_MID,total_xGBuildup_ATT_MID,total_xGBuildup_DEF,total_xGBuildup_FWD,total_xGBuildup_GK,total_xGBuildup_MID,total_xGChain_ATT_MID,total_xGChain_DEF,total_xGChain_FWD,total_xGChain_GK,total_xGChain_MID
27339,9839,Leo Román,Mallorca,39,12,2,10,83.33333333333334,3.462,3.462,1.462,1.462,0,0,0,0,1,0.488,0,19,2.468,2,19,0.505,0,26,2.109,1,13,1.353,1,35,3.209,4,0.253,away,1,2,L,Real Madrid,Mallorca,2025-05-14 19:30:00,La_Liga,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931240998208522,0.0,0.0,0.0180574860423803,0.0,0.4745050370693206,0.0640112161636352,0.0,0.0640112161636352,0.0,0.8676291368901728,0.0640112161636352,0.0,0.0820687022060155
27340,250,Ørjan Nyland,Sevilla,14,3,0,3,100.0,0.399,0.399,0.399,0.399,0,0,0,1,0,0.0,0,1,0.049,0,13,0.35,0,12,0.31,0,2,0.089,0,14,0.399,0,0.0,home,1,0,W,Sevilla,Las Palmas,2025-05-13 19:30:00,La_Liga,h,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0,0.1044273972511291,0.4637721925973892,0.014603542163968,0.0,0.1143792197108268,0.4911055639386176,0.1044273972511291,0.0609850138425827,0.0,0.0170706491917371,0.8350977078080177,0.4141556620597838,0.1008734628558158,0.1044273972511291,0.2883132100105285,1.1933506727218628,0.9823552668094633,0.1154770106077194,0.1044273972511291,0.30538385920226563
27340,12740,Dinko Horkas,Las Palmas,10,3,1,2,66.66666666666666,0.953,0.953,-0.047,-0.047,0,0,0,0,0,0.0,0,7,0.642,1,3,0.312,0,8,0.839,0,2,0.114,1,9,0.892,1,0.061,away,0,1,L,Sevilla,Las Palmas,2025-05-13 19:30:00,La_Liga,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0370808690786361,0.0793852191418409,0.0,0.1534409746527671,0.0,0.0151860062032938,0.1542620509862899,0.0,0.1993883494287728,0.0,0.1565507929772137,0.09321790933609,0.0486106984317302,0.07847336120903489,0.0,0.20881766825914372,0.2814485430717468,0.0486106984317302,0.3162183985114096
27341,6224,Marko Dmitrovic,Leganes,17,7,3,4,57.14285714285714,2.345,2.345,-0.655,-0.655,0,0,0,0,0,0.0,0,13,1.972,2,4,0.373,1,15,2.269,3,2,0.076,0,16,2.331,1,0.014,away,0,3,L,Villarreal,Leganes,2025-05-14 17:00:00,La_Liga,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,2.0,9.0,4.0,1.0,0.0,3.0,0.2410763874650001,0.2657419368624686,0.0,0.0,0.1147915720939636,0.4321784675121307,0.4851271212100981,0.0200038682669401,0.0,0.0605614343658089,0.2745309844613075,0.870137048885226,0.0606705546379089,0.1028609871864318,0.3128063082695006,0.7783613502979279,1.0832084100693464,0.0806744247674942,0.1028609871864318,0.4079248160123824
27341,12917,Luiz Júnior,Villarreal,23,7,0,6,85.71428571428571,1.19,1.19,1.19,1.19,0,0,0,1,1,0.411,0,7,0.391,0,15,0.388,0,20,0.678,0,3,0.513,0,19,0.665,4,0.526,home,3,0,W,Villarreal,Leganes,2025-05-14 17:00:00,La_Liga,h,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,3.0,0.0,2.0,9.0,3.0,2.0,0.0,3.0,1.2697022557258606,0.4600495398044586,0.4070678949356079,0.0,0.11537160910665979,1.1401453316211698,0.1775363907217979,0.8198994994163513,0.0,0.2072486653923987,0.9683496952056885,2.076962761580944,0.3017923831939697,0.4510712325572967,1.4782812595367432,3.289236307144165,2.537012331187725,1.2269673347473145,0.4510712325572967,1.685529887676239
27342,527,Adrián,Real Betis,20,12,4,7,58.333333333333336,5.024,5.024,1.024,1.024,0,0,0,0,4,1.774,1,13,3.148,2,3,0.102,1,13,3.676,2,7,1.348,2,16,4.443,4,0.581,away,1,4,L,Atletico Madrid,Real Betis,2025-05-18 17:00:00,La_Liga,a,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.1487280279397964,0.0,0.0,0.0,0.1053703669458627,0.20865219831466658,0.3568597882986068,0.0476789362728595,0.0,0.0,0.7472951710224152,0.2829407677054404,0.0,0.3437976241111755,0.4105487763881683,0.9875618517398834,0.5963874459266663,0.0476789362728595,0.3437976241111755,0.515919119119644
27342,2261,Jan Oblak,Atletico Madrid,12,8,1,6,75.0,0.825,0.825,-0.175,-0.175,0,0,0,0,2,0.36,0,5,0.323,1,5,0.143,0,10,0.755,1,2,0.07,0,12,0.825,0,0.0,home,4,1,W,Atletico Madrid,Real Betis,2025-05-18 17:00:00,La_Liga,h,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0984566472470759,0.8969835042953491,0.0,1.2667751759290695,0.0,0.4547166526317596,2.9507741928100586,0.0,0.0840349793434141,0.0,2.4391347616910934,0.7555785179138184,0.0351888500154018,4.338701248168945,0.0,2.537591278553009,4.1050193309783936,0.0351888500154018,4.415984094142914
27343,2090,Marc-André ter Stegen,Barcelona,7,3,3,0,0.0,1.962,1.962,-1.038,-1.038,0,0,0,0,0,0.0,0,7,1.962,3,0,0.0,0,6,1.48,3,1,0.482,0,6,1.823,1,0.139,home,2,3,L,Barcelona,Villarreal,2025-05-18 17:00:00,La_Liga,h,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,20.0,2.0,1.0,0.0,1.0,0.2237486243247985,0.489688903093338,0.0,0.0,0.1153832376003265,1.0167186260223389,0.08346338290721171,0.4638543128967285,0.0,0.0333586186170578,1.165701448917389,1.3744786344468594,0.0,0.0863439440727233,0.8149827569723129,2.2338524758815765,1.9351235330104828,0.4638543128967285,0.0863439440727233,0.8683688342571259
27343,12917,Luiz Júnior,Villarreal,24,9,2,7,77.77777777777779,1.597,1.597,-0.403,-0.403,0,0,0,0,2,0.84,0,9,0.413,0,13,0.344,2,19,1.448,2,5,0.149,0,22,1.121,2,0.476,away,3,2,W,Barcelona,Villarreal,2025-05-18 17:00:00,La_Liga,a,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.4024604260921478,0.0,0.6727465391159057,0.0,0.0,0.7888078093528748,0.0,0.76793572306633,0.0,2.2212271094322205,0.7123537659645081,0.4460927248001098,0.7253346815705297,0.0,2.2212271094322205,1.4220854341983795,0.4460927248001098,2.16601699590683
27344,2190,Vicente Guaita,Celta Vigo,7,2,2,0,0.0,0.907,0.907,-1.093,-1.093,0,0,0,0,0,0.0,0,3,0.823,2,4,0.084,0,5,0.819,2,2,0.088,0,6,0.593,1,0.314,home,1,2,L,Celta Vigo,Rayo Vallecano,2025-05-18 17:00:00,La_Liga,h,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,8.0,9.0,3.0,0.0,4.0,0.1102106887847184,0.7067192085087299,0.0879810899496078,0.0,0.0,0.7938638180494307,1.3884886614978313,0.1617064476013183,0.0,0.110787983983755,0.14674565009772772,1.3220256716012952,0.0,0.0764883309602737,0.709405705332756,0.796312153339386,1.5204749852418897,0.2496875375509262,0.0764883309602737,0.709405705332756
